record_id,cell,act_fr,pred_fr,pred_fq,pred_cyclen
ad25779f1546a6deb9729d9f252610c6887faffb9edcec49e8261c3aec72b006,5.25-5.5_f109,3.4878,3.5377227818935943,5.5065610479484715,609.9811040176346
61befac341101564c5be92c694871b06b0a7b353f49ba366c0c798f06d4ac01d,5.25-5.5_f109,2.225,2.022073144270167,2.5745844106639186,601.6871402647495
212a65445c50b64e5be7c1b741501e6946653a8415ef79f22742da87f05b06e6,5.25-5.5_f109,1.9136,1.8406334781231983,2.3385566613313333,605.2100795164445
30138909342f792dc7d0c57459053199656eefca31055b9877283bf1202691b0,5.25-5.5_f109,1.9041,1.9574876308053102,2.5551002245218988,595.4262142094088
ed6a18deeee4e7ede409fdc0d1ef60fe0d8d1dee9fefe73a2b00cdc9703e17d9,5.25-5.5_f109,2.0618,1.9676503894987196,2.527771742544383,611.8831676173623
4dd09f176df316a77695f3b99c9db48302520d73216c6701e1bdd71bcc728f35,5.25-5.5_f109,3.4222,2.9274093090179596,4.134700238203294,622.2715501242077
e231cc9eca66fef47ecc3f8ed6cf3a685854ca5636c5686823c04faeea812fcd,5.25-5.5_f109,2.0557,2.013831964138263,2.544983291069187,601.9988735526522
cd3fa93d19449ce93fa42f57756deee3df77458b75830232c383b79230cb3621,5.25-5.5_f109,2.6921,2.7567467597153987,3.660270419099464,606.0342891353888
d9db71d20d71d642bbbaa012ea0bcc148b57b18b94fe675bf17408c961c28a96,5.25-5.5_f109,1.9649,2.003910961351136,2.6856022861916307,620.9304430944031
2779bb42acfda0341e5767ab96b273d5f92448697604524b8fe934ff84ee1bb1,5.25-5.5_f109,2.1884,2.2295915682716254,2.9342001975249947,597.7391119153846
b874904b0bede8a00ef4ab8e92072e52fd89860971b15778277342b285d75c59,5.25-5.5_f109,3.2556,3.5434597900966467,5.323693228860483,611.5679424848975
46fcf9d89d053df8121e00e5dbad089d6b610cef19712337941ff6641afd971a,5.25-5.5_f109,2.9607,2.841372918790846,3.9027480840153586,608.1176196451167
7030881ed804560df3771675fffa0832e9313e3e91ad4aa091f425162976aea4,5.25-5.5_f109,1.8309,1.8167604390705112,2.3010608782079975,619.9261301980782
fc72f0ea59de6720cf8f1c35ae7fe9bbb5d004b52723732cc79e09ad1468df83,5.25-5.5_f109,1.8109,1.927788460606699,2.4235025740723133,602.5677819546419
